item_code,item,unit,item_group,item_category,image_url,http_status,content_type,image_bytes,image_status
64,KEPALA IKAN MERAH,1kg,BARANGAN SEGAR,BAHAN LAUT,https://img.manamurah.com/barang_nobg/64.png,200,image/png,162212,valid
65,IKAN KERAPU (ANTARA 2 HINGGA 5 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,https://img.manamurah.com/barang_nobg/65.png,200,image/png,29410,valid
66,IKAN PARANG (ANTARA 1 HINGGA 3 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,https://img.manamurah.com/barang_nobg/66.png,200,image/png,11470,valid
68,IKAN PARI (KEPINGAN),1kg,BARANGAN SEGAR,BAHAN LAUT,https://img.manamurah.com/barang_nobg/68.png,200,image/png,162212,valid
69,IKAN SELAR KUNING (≥ 11 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,https://img.manamurah.com/barang_nobg/69.png,200,image/png,162212,valid
70,IKAN SELAR/PELATA (≤ 7 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,https://img.manamurah.com/barang_nobg/70.png,200,image/png,162212,valid
71,IKAN SELAYANG/SARDIN  (≥ 13 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,https://img.manamurah.com/barang_nobg/71.png,200,image/png,21288,valid
73,IKAN SENANGIN (ANTARA 2 HINGGA 8 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,https://img.manamurah.com/barang_nobg/73.png,200,image/png,23203,valid
78,IKAN TAMBAN BELURU (ANTARA 10 HINGGA 19 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,https://img.manamurah.com/barang_nobg/78.png,200,image/png,24631,valid
79,IKAN TENGGIRI PAPAN (ANTARA 1 HINGGA 2 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,https://img.manamurah.com/barang_nobg/79.png,200,image/png,15449,valid
82,IKAN TENGGIRI BATANG (ANTARA 1 HINGGA 2 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,https://img.manamurah.com/barang_nobg/82.png,200,image/png,15595,valid
83,IKAN TONGKOL/AYA/KAYU HITAM (ANTARA 1 HINGGA 2 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,https://img.manamurah.com/barang_nobg/83.png,200,image/png,19175,valid
87,IKAN HARUAN (ANTARA 2 HINGGA 5 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,IKAN DARAT,https://img.manamurah.com/barang_nobg/87.png,200,image/png,24896,valid
88,IKAN KELI (ANTARA 2 HINGGA 5 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,IKAN DARAT,https://img.manamurah.com/barang_nobg/88.png,200,image/png,162212,valid
89,IKAN TILAPIA HITAM (ANTARA 2 HINGGA 5 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,IKAN DARAT,https://img.manamurah.com/barang_nobg/89.png,200,image/png,162212,valid
92,CILI HIJAU,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,https://img.manamurah.com/barang_nobg/92.png,200,image/png,162212,valid
93,CILI MERAH - KULAI,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,https://img.manamurah.com/barang_nobg/93.png,200,image/png,162212,valid
94,CILI MERAH - MINYAK,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,https://img.manamurah.com/barang_nobg/94.png,200,image/png,162212,valid
95,HALIA BASAH (TUA),1kg,BARANGAN SEGAR,SAYUR-SAYURAN,https://img.manamurah.com/barang_nobg/95.png,200,image/png,162212,valid
96,KACANG BENDI,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,https://img.manamurah.com/barang_nobg/96.png,200,image/png,162212,valid
97,KACANG BUNCIS,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,https://img.manamurah.com/barang_nobg/97.png,200,image/png,162212,valid
98,KACANG PANJANG,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,https://img.manamurah.com/barang_nobg/98.png,200,image/png,162200,valid
101,KELAPA BIJI,1 biji,BARANGAN SEGAR,KELAPA,https://img.manamurah.com/barang_nobg/101.png,200,image/png,162212,valid
102,KELAPA PARUT (BIASA),1kg,BARANGAN SEGAR,KELAPA,https://img.manamurah.com/barang_nobg/102.png,200,image/png,162212,valid
103,SANTAN KELAPA SEGAR (BIASA),1kg,BARANGAN SEGAR,KELAPA,https://img.manamurah.com/barang_nobg/103.png,200,image/png,26336,valid
104,KUBIS BULAT IMPORT (CHINA),1kg,BARANGAN SEGAR,SAYUR-SAYURAN,https://img.manamurah.com/barang_nobg/104.png,200,image/png,162212,valid
105,KUBIS BULAT (TEMPATAN),1kg,BARANGAN SEGAR,SAYUR-SAYURAN,https://img.manamurah.com/barang_nobg/105.png,200,image/png,162212,valid
108,KUNYIT HIDUP,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,https://img.manamurah.com/barang_nobg/108.png,200,image/png,162212,valid
109,LOBAK MERAH,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,https://img.manamurah.com/barang_nobg/109.png,200,image/png,162212,valid
112,TERUNG PANJANG,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,https://img.manamurah.com/barang_nobg/112.png,200,image/png,162212,valid
113,TIMUN,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,https://img.manamurah.com/barang_nobg/113.png,200,image/png,162212,valid
114,TOMATO,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,https://img.manamurah.com/barang_nobg/114.png,200,image/png,162212,valid
118,TELUR AYAM GRED A (BERAT 65.0 GM HINGGA 69.9 GM SEBIJI),10 biji,BARANGAN SEGAR,TELUR,https://img.manamurah.com/barang_nobg/118.png,200,image/png,162212,valid
119,TELUR AYAM GRED B (BERAT 60.0 GM HINGGA 64.9 GM),10 biji,BARANGAN SEGAR,TELUR,https://img.manamurah.com/barang_nobg/119.png,200,image/png,162212,valid
120,TELUR AYAM GRED C (BERAT 55.0 GM HINGGA 59.9 GM SEBIJI),10 biji,BARANGAN SEGAR,TELUR,https://img.manamurah.com/barang_nobg/120.png,200,image/png,162212,valid
124,TELUR PUYUH,15 Biji,BARANGAN SEGAR,TELUR,https://img.manamurah.com/barang_nobg/124.png,200,image/png,162212,valid
125,TELUR ITIK,10 biji,BARANGAN SEGAR,TELUR,https://img.manamurah.com/barang_nobg/125.png,200,image/png,162212,valid
129,BAWANG BESAR KUNING/HOLLAND,1kg,BARANGAN KERING,BAWANG,https://img.manamurah.com/barang_nobg/129.png,200,image/png,162212,valid
131,BAWANG KECIL MERAH ROSE IMPORT (INDIA),1kg,BARANGAN KERING,BAWANG,https://img.manamurah.com/barang_nobg/131.png,200,image/png,162212,valid
132,BAWANG KECIL MERAH IMPORT (THAILAND),1kg,BARANGAN KERING,BAWANG,https://img.manamurah.com/barang_nobg/132.png,200,image/png,162212,valid
148,IKAN BILIS GRED B (KOPEK),1kg,BARANGAN KERING,HASIL LAUT KERING,https://img.manamurah.com/barang_nobg/148.png,200,image/png,162212,valid
152,KACANG HIJAU (IMPORT),1kg,BARANGAN KERING,KACANG,https://img.manamurah.com/barang_nobg/152.png,200,image/png,162212,valid
154,SERBUK KUNYIT (TIDAK BERBUNGKUS),100 g,BARANGAN BERBUNGKUS,REMPAH RATUS (TIDAK BERBUNGKUS),https://img.manamurah.com/barang_nobg/154.png,200,image/png,162212,valid
155,SERBUK CILI  (TIDAK BERBUNGKUS),100 g,BARANGAN BERBUNGKUS,REMPAH RATUS (TIDAK BERBUNGKUS),https://img.manamurah.com/barang_nobg/155.png,200,image/png,162212,valid
160,UBI KENTANG RUSSET,1kg,BARANGAN KERING,UBI KENTANG,https://img.manamurah.com/barang_nobg/160.png,200,image/png,162212,valid
171,KORDIAL SUNQUICK (OREN),840 ml,MINUMAN,BAHAN-BAHAN MINUMAN,https://img.manamurah.com/barang_nobg/171.png,200,image/png,162212,valid
180,TEH BOH (UNCANG),100 beg,MINUMAN,BAHAN-BAHAN MINUMAN,https://img.manamurah.com/barang_nobg/180.png,200,image/png,162212,valid
190,SARDIN CAP AYAM (SOS TOMATO),155 g,BARANGAN BERBUNGKUS,IKAN DALAM TIN,https://img.manamurah.com/barang_nobg/190.png,200,image/png,162212,valid
191,SARDIN CAP AYAM (SOS TOMATO),425 g,BARANGAN BERBUNGKUS,IKAN DALAM TIN,https://img.manamurah.com/barang_nobg/191.png,200,image/png,162212,valid
192,SARDIN CAP KING CUP (SOS TOMATO),155 g,BARANGAN BERBUNGKUS,IKAN DALAM TIN,https://img.manamurah.com/barang_nobg/192.png,200,image/png,162212,valid
193,SARDIN CAP KING CUP (SOS TOMATO),425 g,BARANGAN BERBUNGKUS,IKAN DALAM TIN,https://img.manamurah.com/barang_nobg/193.png,200,image/png,162212,valid
195,MACKAREL CAP AYAM (SOS TOMATO),425 g,BARANGAN BERBUNGKUS,IKAN DALAM TIN,https://img.manamurah.com/barang_nobg/195.png,200,image/png,162212,valid
197,MACKAREL CAP KING CUP (SOS TOMATO),425 g,BARANGAN BERBUNGKUS,IKAN DALAM TIN,https://img.manamurah.com/barang_nobg/197.png,200,image/png,162212,valid
199,TUNA CAP TC BOY (SANDWICH DELITE),150 g,BARANGAN BERBUNGKUS,IKAN DALAM TIN,https://img.manamurah.com/barang_nobg/199.png,200,image/png,162212,valid
201,JEM STRAWBERI LADY'S CHOICE,400 g,BARANGAN BERBUNGKUS,SAPUAN (SPREADS),https://img.manamurah.com/barang_nobg/201.png,200,image/png,162212,valid
202,SERI KAYA YEO'S,480 g,BARANGAN BERBUNGKUS,SAPUAN (SPREADS),https://img.manamurah.com/barang_nobg/202.png,200,image/png,162212,valid
203,MAINLAND CHESDALE CHEDDAR CHEESE SPREAD 12 CHEDDAR,250 g,BARANGAN BERBUNGKUS,SAPUAN (SPREADS),https://img.manamurah.com/barang_nobg/203.png,200,image/png,162212,valid
204,KRAFT HI - CALCIUM SINGLES PROCESSED CHEESE 12 SLICES,250 g,BARANGAN BERBUNGKUS,SAPUAN (SPREADS),https://img.manamurah.com/barang_nobg/204.png,200,image/png,162212,valid
205,MARJERIN DAISY,480 g,BARANGAN BERBUNGKUS,SAPUAN (SPREADS),https://img.manamurah.com/barang_nobg/205.png,200,image/png,162212,valid
206,MARJERIN PLANTA,480 g,BARANGAN BERBUNGKUS,SAPUAN (SPREADS),https://img.manamurah.com/barang_nobg/206.png,200,image/png,162212,valid
212,KICAP TAMIN (DARK SOY SAUCE),330 ml,BARANGAN BERBUNGKUS,KICAP DAN SOS,https://img.manamurah.com/barang_nobg/212.png,200,image/png,162212,valid
214,KICAP LEMAK MANIS CAP KIPAS UDANG,345ml,BARANGAN BERBUNGKUS,KICAP DAN SOS,https://img.manamurah.com/barang_nobg/214.png,200,image/png,162212,valid
215,KICAP LEMAK MANIS CAP JALEN,650 ml,BARANGAN BERBUNGKUS,KICAP DAN SOS,https://img.manamurah.com/barang_nobg/215.png,200,image/png,162212,valid
217,SOS TOMATO MAGGI,325 g,BARANGAN BERBUNGKUS,KICAP DAN SOS,https://img.manamurah.com/barang_nobg/217.png,200,image/png,162212,valid
218,SOS CILI LIFE,340 g,BARANGAN BERBUNGKUS,KICAP DAN SOS,https://img.manamurah.com/barang_nobg/218.png,200,image/png,162212,valid
221,DRINHO SOYA (KOTAK),250 ml,MINUMAN,TERSEDIA MINUM,https://img.manamurah.com/barang_nobg/221.png,200,image/png,162212,valid
224,SUSU SEGAR DUTCH LADY,1 liter,MINUMAN,TERSEDIA MINUM,https://img.manamurah.com/barang_nobg/224.png,200,image/png,162212,valid
225,SUSU MARIGOLD HL,1 liter,MINUMAN,TERSEDIA MINUM,https://img.manamurah.com/barang_nobg/225.png,200,image/png,162212,valid
226,YEO'S LAICI (KOTAK),250 ml,MINUMAN,TERSEDIA MINUM,https://img.manamurah.com/barang_nobg/226.png,200,image/png,42158,valid
228,COCA COLA (BOTOL),1.5 liter,MINUMAN,TERSEDIA MINUM,https://img.manamurah.com/barang_nobg/228.png,200,image/png,162212,valid
229,F&N OREN (TIN),325 ml,MINUMAN,TERSEDIA MINUM,https://img.manamurah.com/barang_nobg/229.png,200,image/png,162212,valid
230,F&N OREN (BOTOL),1.5 liter,MINUMAN,TERSEDIA MINUM,https://img.manamurah.com/barang_nobg/230.png,200,image/png,162200,valid
232,MIRINDA OREN (BOTOL),1.5 liter,MINUMAN,TERSEDIA MINUM,https://img.manamurah.com/barang_nobg/232.png,200,image/png,162212,valid
235,JUS OREN PEEL FRESH (MARIGOLD),1 liter,MINUMAN,TERSEDIA MINUM,https://img.manamurah.com/barang_nobg/235.png,200,image/png,162212,valid
236,JUS OREN SUNKIST,1 liter,MINUMAN,TERSEDIA MINUM,https://img.manamurah.com/barang_nobg/236.png,200,image/png,162212,valid
239,RED BULL (BOTOL),150 ml,MINUMAN,TERSEDIA MINUM,https://img.manamurah.com/barang_nobg/239.png,200,image/png,162212,valid
240,LIVITA WITH HONEY (BOTOL),150 ml,MINUMAN,TERSEDIA MINUM,https://img.manamurah.com/barang_nobg/240.png,200,image/png,162212,valid
246,MINYAK JAGUNG CAP MAZOLA,1kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,https://img.manamurah.com/barang_nobg/246.png,200,image/png,162212,valid
254,MINYAK MASAK SEBATIAN CAP RED EAGLE,5 kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,https://img.manamurah.com/barang_nobg/254.png,200,image/png,162212,valid
257,MINYAK MASAK SEBATIAN CAP NEPTUNE,5 kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,https://img.manamurah.com/barang_nobg/257.png,200,image/png,162212,valid
260,MINYAK MASAK SEBATIAN CAP KNIFE,5 kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,https://img.manamurah.com/barang_nobg/260.png,200,image/png,162212,valid
263,MINYAK MASAK TULEN CAP BURUH,5 kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,https://img.manamurah.com/barang_nobg/263.png,200,image/png,162212,valid
266,MINYAK MASAK TULEN CAP SERI MURNI,5 kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,https://img.manamurah.com/barang_nobg/266.png,200,image/png,162212,valid
267,MINYAK MASAK TULEN CAP VESAWIT,1kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,https://img.manamurah.com/barang_nobg/267.png,200,image/png,162212,valid
271,MINYAK SAPI CAP QBB,400 g,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,https://img.manamurah.com/barang_nobg/271.png,200,image/png,162212,valid
272,ROTI SANDWICH GARDENIA ORIGINAL CLASSIC,400 g,BARANGAN BERBUNGKUS,ROTI,https://img.manamurah.com/barang_nobg/272.png,200,image/png,162212,valid
292,UBAT GIGI COLGATE (PUDINA SEGAR),250 g,PRODUK KEBERSIHAN,PENJAGAAN DIRI,https://img.manamurah.com/barang_nobg/292.png,200,image/png,162212,valid
293,UBAT GIGI DARLIE DOUBLE ACTION (PUDINA ASLI),250 g,PRODUK KEBERSIHAN,PENJAGAAN DIRI,https://img.manamurah.com/barang_nobg/293.png,200,image/png,162212,valid
295,UBAT GIGI FRESH & WHITE (PUDINA SEGAR),160 g,PRODUK KEBERSIHAN,PENJAGAAN DIRI,https://img.manamurah.com/barang_nobg/295.png,200,image/png,162212,valid
299,LACTOGEN 1 RUMUSAN BAYI (KOTAK),650g,SUSU DAN BARANGAN BAYI,SUSU BAYI,https://img.manamurah.com/barang_nobg/299.png,200,image/png,30171,valid
300,LACTOGEN 2 RUMUSAN SUSULAN (KOTAK),650g,SUSU DAN BARANGAN BAYI,SUSU BAYI,https://img.manamurah.com/barang_nobg/300.png,200,image/png,33994,valid
303,ENFAGROW A+ MIND PRO LANGKAH 3 VANILLA (KOTAK),600 g,SUSU DAN BARANGAN BAYI,SUSU BAYI,https://img.manamurah.com/barang_nobg/303.png,200,image/png,32415,valid
320,SUSU SEJAT PENUH KRIM CAP IDEAL,390g,BARANGAN BERBUNGKUS,KRIMER DAN SUSU TEPUNG,https://img.manamurah.com/barang_nobg/320.png,200,image/png,162212,valid
327,SUSU TEPUNG ISIAN KURANG LEMAK 'OMEGA PLUS',1kg,BARANGAN BERBUNGKUS,KRIMER DAN SUSU TEPUNG,https://img.manamurah.com/barang_nobg/327.png,200,image/png,162212,valid
332,SUSU TEPUNG SEGERA FERNLEAF (INSTANT),550 g,BARANGAN BERBUNGKUS,KRIMER DAN SUSU TEPUNG,https://img.manamurah.com/barang_nobg/332.png,200,image/png,162212,valid
334,SUSU ANLENE ACTIFIT 3X PERISA ASLI,600 g,BARANGAN BERBUNGKUS,KRIMER DAN SUSU TEPUNG,https://img.manamurah.com/barang_nobg/334.png,200,image/png,162212,valid
335,SUSU ANLENE GOLD 5X,600 g,BARANGAN BERBUNGKUS,KRIMER DAN SUSU TEPUNG,https://img.manamurah.com/barang_nobg/335.png,200,image/png,162212,valid
336,ANMUM MATERNA (BIASA/COKLAT),650g,BARANGAN BERBUNGKUS,KRIMER DAN SUSU TEPUNG,https://img.manamurah.com/barang_nobg/336.png,200,image/png,37834,valid
343,KULIT KAYU MANIS,100 g,BARANGAN BERBUNGKUS,REMPAH RATUS (TIDAK BERBUNGKUS),https://img.manamurah.com/barang_nobg/343.png,200,image/png,162212,valid
344,SUSU TEPUNG SEGERA EVERYDAY,550 g,BARANGAN BERBUNGKUS,KRIMER DAN SUSU TEPUNG,https://img.manamurah.com/barang_nobg/344.png,200,image/png,162212,valid
345,SUSU TEPUNG ISIAN KURANG LEMAK 'OMEGA PLUS',600 g,BARANGAN BERBUNGKUS,KRIMER DAN SUSU TEPUNG,https://img.manamurah.com/barang_nobg/345.png,200,image/png,162212,valid
346,REMPAH KURMA (TIDAK BERBUNGKUS),100 g,BARANGAN BERBUNGKUS,REMPAH RATUS (TIDAK BERBUNGKUS),https://img.manamurah.com/barang_nobg/346.png,200,image/png,162212,valid
347,REMPAH SUP (TIDAK BERBUNGKUS),100 g,BARANGAN BERBUNGKUS,REMPAH RATUS (TIDAK BERBUNGKUS),https://img.manamurah.com/barang_nobg/347.png,200,image/png,162212,valid
350,SERBUK KARI IKAN BABAS,250 g,BARANGAN BERBUNGKUS,REMPAH RATUS (BERBUNGKUS),https://img.manamurah.com/barang_nobg/350.png,200,image/png,162212,valid
360,SUP BUNJUT ADABI,8 g,BARANGAN BERBUNGKUS,REMPAH RATUS (BERBUNGKUS),https://img.manamurah.com/barang_nobg/360.png,200,image/png,162212,valid
361,SUP PUNJUT MAK SITI,10 g,BARANGAN BERBUNGKUS,REMPAH RATUS (BERBUNGKUS),https://img.manamurah.com/barang_nobg/361.png,200,image/png,162212,valid
364,SERBUK CILI BABAS,250 g,BARANGAN BERBUNGKUS,REMPAH RATUS (BERBUNGKUS),https://img.manamurah.com/barang_nobg/364.png,200,image/png,162212,valid
365,SERBUK KUNYIT CAMPURAN (SEBATIAN) ADABI,250 g,BARANGAN BERBUNGKUS,REMPAH RATUS (BERBUNGKUS),https://img.manamurah.com/barang_nobg/365.png,200,image/png,162212,valid
367,SERBUK KUNYIT BABAS,250 g,BARANGAN BERBUNGKUS,REMPAH RATUS (BERBUNGKUS),https://img.manamurah.com/barang_nobg/367.png,200,image/png,162212,valid
368,KACANG TANAH (IMPORT),1kg,BARANGAN KERING,KACANG,https://img.manamurah.com/barang_nobg/368.png,200,image/png,162212,valid
388,KRIMER MANIS CAP JUNJUNG,500 g,BARANGAN BERBUNGKUS,KRIMER DAN SUSU TEPUNG,https://img.manamurah.com/barang_nobg/388.png,200,image/png,162212,valid
716,CILI API/PADI HIJAU,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,https://img.manamurah.com/barang_nobg/716.png,200,image/png,162212,valid
843,ANMUM LACTA (BIASA),650g,BARANGAN BERBUNGKUS,KRIMER DAN SUSU TEPUNG,https://img.manamurah.com/barang_nobg/843.png,200,image/png,162212,valid
845,SOTONG (ANTARA 11 HINGGA17 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,https://img.manamurah.com/barang_nobg/845.png,200,image/png,25403,valid
847,KETAM RENJONG/BUNGA (≤ 4 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,https://img.manamurah.com/barang_nobg/847.png,200,image/png,43457,valid
849,UDANG PUTIH KECIL (b	% 61 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,https://img.manamurah.com/barang_nobg/849.png,200,image/png,50996,valid
850,UDANG HARIMAU (ANTARA 20 HINGGA 30 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,https://img.manamurah.com/barang_nobg/850.png,200,image/png,21111,valid
861,UBI KENTANG HOLLAND,1kg,BARANGAN KERING,UBI KENTANG,https://img.manamurah.com/barang_nobg/861.png,200,image/png,162212,valid
863,JINTAN MANIS (KASAR),100 g,BARANGAN BERBUNGKUS,REMPAH RATUS (TIDAK BERBUNGKUS),https://img.manamurah.com/barang_nobg/863.png,200,image/png,162212,valid
864,BUNGA CENGKIH,100 g,BARANGAN BERBUNGKUS,REMPAH RATUS (TIDAK BERBUNGKUS),https://img.manamurah.com/barang_nobg/864.png,200,image/png,162212,valid
865,BUNGA LAWANG,100 g,BARANGAN BERBUNGKUS,REMPAH RATUS (TIDAK BERBUNGKUS),https://img.manamurah.com/barang_nobg/865.png,200,image/png,162212,valid
866,BUAH PELAGA,100 g,BARANGAN BERBUNGKUS,REMPAH RATUS (TIDAK BERBUNGKUS),https://img.manamurah.com/barang_nobg/866.png,200,image/png,162212,valid
867,BUAH KERAS,100 g,BARANGAN BERBUNGKUS,REMPAH RATUS (TIDAK BERBUNGKUS),https://img.manamurah.com/barang_nobg/867.png,200,image/png,162200,valid
868,BUAH PALA,100 g,BARANGAN BERBUNGKUS,REMPAH RATUS (TIDAK BERBUNGKUS),https://img.manamurah.com/barang_nobg/868.png,200,image/png,162212,valid
869,BIJI SAWI,100 g,BARANGAN BERBUNGKUS,REMPAH RATUS (TIDAK BERBUNGKUS),https://img.manamurah.com/barang_nobg/869.png,200,image/png,162212,valid
870,BIJI KETUMBAR,100 g,BARANGAN BERBUNGKUS,REMPAH RATUS (TIDAK BERBUNGKUS),https://img.manamurah.com/barang_nobg/870.png,200,image/png,162212,valid
871,LADA HITAM,100 g,BARANGAN BERBUNGKUS,REMPAH RATUS (TIDAK BERBUNGKUS),https://img.manamurah.com/barang_nobg/871.png,200,image/png,162212,valid
873,LADA PUTIH,100 g,BARANGAN BERBUNGKUS,REMPAH RATUS (TIDAK BERBUNGKUS),https://img.manamurah.com/barang_nobg/873.png,200,image/png,162212,valid
